"","BUSINESS_DATE","sales","visits","weekday","15 secondi_R101","15 secondi_Radio 105 Network","15 secondi_Radio Deejay Network","15 secondi_Radio Dimensione Suono Network","15 secondi_Radio Italia Solo Musica Italiana","15 secondi_Radio Kiss Kiss Network","15 secondi_Virgin Radio","20 secondi_Area News-Radio Margherita-Kiss Kiss Italia","20 secondi_CNR Radio FM","20 secondi_R101","20 secondi_Radio 105 Network","20 secondi_Radio Deejay Network","20 secondi_Radio Dimensione Suono Network","20 secondi_Radio Italia Solo Musica Italiana","20 secondi_Radio Kiss Kiss Network","20 secondi_Radio Sportiva","20 secondi_Radiodue","20 secondi_Radiouno","20 secondi_RTL 102.5 Hit Radio","20 secondi_Teamradio University","20 secondi_Virgin Radio","30 secondi_Radio 105 Network","trend","sales_per_visit"
"480","2016-09-05",2142078.3,303146,"Monday",0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,480,7.06616052990968
"481","2016-09-06",2182218.67,306603,"Tuesday",0,0,0,0,0,0,0,0,1377,639.2,2618,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,481,7.11740808146039
"482","2016-09-07",2247105.55,312810,"Wednesday",0,0,0,0,0,0,0,0,1377,639.2,2545.23170605038,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,482,7.18361161727566
"483","2016-09-08",2262682.36,315769,"Thursday",0,0,0,0,0,0,0,0,1377,639.2,2545.23170605038,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,483,7.16562537804534
"484","2016-09-09",2547095.04,347832,"Friday",0,0,0,0,0,0,0,0,1377,639.2,2545.23170605038,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,484,7.3227737528462
"485","2016-09-10",3101027.97,400659,"Saturday",0,0,0,0,0,0,0,0,1377,639.2,2545.23170605038,2703,2709.94511815113,1700,673.2,258.44,0,0,2407.2,0,816,0,485,7.7398185738995
"486","2016-09-11",2886423.39,359764,"Sunday",0,0,0,0,0,0,0,0,1377,639.2,2545.23170605038,2703,2649.92682420151,1700,673.2,258.44,0,0,2407.2,0,816,0,486,8.02310233931133
"487","2016-09-12",2188530.65,309201,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,7.07801931429717
"488","2016-09-13",2018423.5,294475,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,6.8543119110281
"489","2016-09-14",2043989.16,297591,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,6.86845086040908
"490","2016-09-15",2005868.03,289109,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,6.93810303380386
"491","2016-09-16",2376165.37,330242,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,7.19522462315514
"492","2016-09-17",3311156.88,427800,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,7.73996465638149
"493","2016-09-18",2945346.46,364130,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,8.08872232444457
"494","2016-09-19",1783507.75,268320,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,6.64694301580203
"495","2016-09-20",1794696.03,271123,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,6.61949015760374
"496","2016-09-21",1838134.32,271987,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,6.75816976546673
"497","2016-09-22",1879087.57,280307,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,6.70367693279155
"498","2016-09-23",2364139.56,334050,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,7.07720269420745
"499","2016-09-24",3194898.16,419293,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,7.61972692126985
"500","2016-09-25",2804283.11,352780,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,7.94909890016441
"501","2016-09-26",1656883.05,254217,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,6.51759343395603
"502","2016-09-27",1670701.36,256204,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,6.52098078094019
"503","2016-09-28",1799180.65,264844,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,6.79336005346544
"504","2016-09-29",1869107.57,271722,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,6.8787494939681
"505","2016-09-30",2420142.47,330195,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,7.32943403140569
"506","2016-10-01",3374815.27,419522,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,8.04442977960631
"507","2016-10-02",2953770.96,355137,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,8.31727181341285
"508","2016-10-03",1765168.12,257775,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,6.84770873824071
"509","2016-10-04",1820962.89,263045,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,6.9226287897508
"510","2016-10-05",1836450.91,263354,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,6.97331694221466
"511","2016-10-06",1878543.88,267220,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,7.02995239877255
"512","2016-10-07",2471345.38,336153,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,7.35184686734909
"513","2016-10-08",3477531.06,428754,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,8.11078394603899
"514","2016-10-09",3061733.98,361043,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,8.48024744974975
"515","2016-10-10",1738952.19,250776,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,6.93428474016652
"516","2016-10-11",1752147.45,251807,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,6.95829524199089
"517","2016-10-12",2060564.43,287985,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,7.1551102661597
"518","2016-10-13",1840359.36,262375,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,7.01423291090996
"519","2016-10-14",2311171.59,310126,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,7.45236320076356
"520","2016-10-15",3511936.37,430441,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,8.15892624076238
"521","2016-10-16",3135012.17,369144,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,8.49265373404417
"522","2016-10-17",1680223.04,245185,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,6.85287860187206
"523","2016-10-18",1708689.59,248468,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,6.87690000321973
"524","2016-10-19",1810750.65,258796,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,6.9968262647027
"525","2016-10-20",1886628.29,268009,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,7.03942140002761
"526","2016-10-21",2442408.6,330231,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,7.39606093916077
"527","2016-10-22",3385652.46,421626,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,8.02998975395255
"528","2016-10-23",2924749.63,348373,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,8.39545438366349
"529","2016-10-24",1593303.91,235489,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,6.76593772957548
"530","2016-10-25",1634591.16,239241,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,6.83240397757909
"531","2016-10-26",1730065.3,248632,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,6.95833722127482
"532","2016-10-27",1872619.58,264079,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,7.0911340167147
"533","2016-10-28",2387120.12,321747,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,7.41924592925497
"534","2016-10-29",3281766.06,410756,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534,7.98957546572661
"535","2016-10-30",3048984.43,362232,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,8.41721446476292
"536","2016-10-31",3155808.36,390298,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,8.08563805092519
"537","2016-11-01",2805793.73,333031,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,8.42502268557582
"538","2016-11-02",1635953.63,241503,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,6.77405096417022
"539","2016-11-03",1613407.67,242033,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,6.66606483413419
"540","2016-11-04",2126131.63,302667,"Friday",2399.04,5672.94,8228.03,9068.59706050377,5478.66,1998.72,3035.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,7.02465623936537
"541","2016-11-05",2955959.53,388007,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,7.61831495308074
"542","2016-11-06",2673618.96,336061,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,7.95575493734768
"543","2016-11-07",1517217.67,248047,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,6.11665398089878
"544","2016-11-08",1578668.33,240923,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,6.55258456021218
"545","2016-11-09",1933513.52,276538,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,6.99185471797728
"546","2016-11-10",1880333.5,267400,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,7.03191286462229
"547","2016-11-11",2383745.75,321129,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,7.42301613993131
"548","2016-11-12",3458823.73,425122,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,8.13607324485677
"549","2016-11-13",3122586.05,364888,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,8.55765618491153
"550","2016-11-14",1681780.07,244650,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,6.87422877580217
"551","2016-11-15",1761257.43,252715,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,6.96934265872623
"552","2016-11-16",1828299.84,260541,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,7.01732103584465
"553","2016-11-17",1890977.07,269805,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,7.00868060265748
"554","2016-11-18",2351916.4,317682,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,7.40336688890148
"555","2016-11-19",3363202.2,415758,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,8.08932648319455
"556","2016-11-20",3096455.49,363476,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,8.51900948068098
"557","2016-11-21",1630477.67,236900,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,6.88255664837484
"558","2016-11-22",1637020.4,238335,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,6.8685690309858
"559","2016-11-23",1767186.38,252290,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,7.00458353482104
"560","2016-11-24",1793217.47,254012,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,7.05957777585311
"561","2016-11-25",2664238.35,350542,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,7.60033990220858
"562","2016-11-26",3480630.04,428181,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,8.12887549891284
"563","2016-11-27",3133749.49,367419,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,8.52908937752266
"564","2016-11-28",1616102.81,239002,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,6.76187985874595
"565","2016-11-29",1634542.79,241249,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,6.7753349858445
"566","2016-11-30",1766857.09,251819,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,7.01637719949646
"567","2016-12-01",1871000.88,261393,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,7.15780789845176
"568","2016-12-02",2471755.32,327575,"Friday",2399.04,5672.94,8228.03,9068.59706050377,5478.66,1998.72,3035.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,7.54561648477448
"569","2016-12-03",3393116.82,415358,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,8.16913799661978
"570","2016-12-04",3216385.32,370677,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,8.677056628817
"571","2016-12-05",1942143.83,276359,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,7.02761201914901
"572","2016-12-06",1809877.23,253889,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,7.12861616690759
"573","2016-12-07",2354003.43,312412,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,7.53493281308016
"574","2016-12-08",3135350.84,359341,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,8.72527999866422
"575","2016-12-09",2607241.08,326972,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,7.97389709210575
"576","2016-12-10",3248740.25,399436,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,8.13331860423197
"577","2016-12-11",3016142.31,349298,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,8.63486853632142
"578","2016-12-12",1715392.71,244019,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,7.02975059319151
"579","2016-12-13",1795031.19,253550,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,7.07959451784658
"580","2016-12-14",2053544.77,282184,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,7.27732532673716
"581","2016-12-15",2056103.69,278453,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,7.38402419797955
"582","2016-12-16",2547048.48,332805,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,7.6532758822734
"583","2016-12-17",3586932.34,427704,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,8.38648303499617
"584","2016-12-18",3403263.64,382864,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584,8.8889622424673
"585","2016-12-19",1956436.94,271190,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,7.21426652900181
"586","2016-12-20",2094342.69,282754,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,7.40694274882053
"587","2016-12-21",2330654.95,309763,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,7.52399398895284
"588","2016-12-22",2718072.02,356504,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,7.62423989632655
"589","2016-12-23",3162667.62,393831,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,8.03051974070096
"590","2016-12-24",1846490.55,234008,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,7.89071548835937
"591","2016-12-25",1003300.82,126223,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,7.94863709466579
"592","2016-12-26",2417046.26,282255,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,8.56334258029087
"593","2016-12-27",2537090.81,321834,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,7.88322803059963
"594","2016-12-28",2526135.45,316743,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,7.9753473636355
"595","2016-12-29",2467957.22,309224,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,7.98113089540269
"596","2016-12-30",2741950.91,336890,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,8.13900949864941
"597","2016-12-31",1787391.42,226400,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,7.89483842756184
"598","2017-01-01",2484249.2,277654,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,8.94728402976366
"599","2017-01-02",2458869.44,314925,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,7.80779372866555
"600","2017-01-03",2253161.91,290403,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,7.75874185184037
"601","2017-01-04",2412254.33,304363,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,7.92558336591504
"602","2017-01-05",2716157.39,334533,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,8.11925098570246
"603","2017-01-06",2881015.76,337040,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,8.54799359126513
"604","2017-01-07",3159359.29,376502,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8.39134796096701
"605","2017-01-08",2797253.63,325208,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,8.60142933138176
"606","2017-01-09",1587844.61,229978,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,6.90433263181696
"607","2017-01-10",1544565.85,225237,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,6.85751386317523
"608","2017-01-11",1928734.48,269039,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,7.16897728582101
"609","2017-01-12",1753199.8,247670,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,7.07877336778778
"610","2017-01-13",2191611.73,295288,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,7.42194647259624
"611","2017-01-14",3475085.18,423875,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8.19837258625774
"612","2017-01-15",2883097.79,341254,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,8.44853918195831
"613","2017-01-16",1632173.27,237832,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,6.86271515187191
"614","2017-01-17",1651525.18,238722,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,6.9181943013212
"615","2017-01-18",1815476.99,254192,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,7.14214841537106
"616","2017-01-19",1832519.68,259945,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,7.0496438862067
"617","2017-01-20",2307208.94,314715,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,7.33110573058164
"618","2017-01-21",3322728.01,414362,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,8.01890137126474
"619","2017-01-22",2899966.77,346718,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,8.36405023679186
"620","2017-01-23",1588312.01,233835,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.231706050377,620,6.79244770885453
"621","2017-01-24",1647764.2,243445,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.231706050377,621,6.76852759350161
"622","2017-01-25",1725042.73,251054,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.231706050377,622,6.87120193265194
"623","2017-01-26",1789121.99,260463,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,6.86900630799768
"624","2017-01-27",2313155.37,319815,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,7.23279198911871
"625","2017-01-28",3252262.25,411206,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,7.90908267389095
"626","2017-01-29",2922022.19,353140,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,8.27440162541768
"627","2017-01-30",1613562.44,239630,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,6.73355773484121
"628","2017-01-31",1638835.08,243643,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,6.72637867699872
"629","2017-02-01",1741866.55,251362,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,6.92971312290641
"630","2017-02-02",1751642.88,254271,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,6.88888186226506
"631","2017-02-03",2254869.43,312629,"Friday",2399.04,5672.94,2244,9068.59706050377,1249.5,1998.72,4433.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,7.2126048127333
"632","2017-02-04",3183333.76,408615,"Saturday",0,0,5984,0,3034.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,7.79054552573939
"633","2017-02-05",2710928.44,334602,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,8.10194930096054
"634","2017-02-06",1525421.99,241096,"Monday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,6.32703151441749
"635","2017-02-07",1635090.7,244172,"Tuesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,6.6964709303278
"636","2017-02-08",1867849.09,273014,"Wednesday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,6.84158720798201
"637","2017-02-09",1789510.19,259230,"Thursday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,6.90317551980866
"638","2017-02-10",2277300.88,315266,"Friday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,7.22342682052616
"639","2017-02-11",3275644.67,418978,"Saturday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,7.81817820983441
"640","2017-02-12",2895866.7,355573,"Sunday",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,8.14422551768554
